API5,FIPS5,STATE,COUNTY,LATITUDE,LONGITUDE,STATE_NAME
09265,,FL,JEFRSN O,,,FLORIDA
09271,,FL,LEE O,,,FLORIDA
09275,,FL,LEVY O,,,FLORIDA
09281,,FL,MANATE O,,,FLORIDA
09285,,FL,MARTIN O,,,FLORIDA
09287,,FL,MONROE O,,,FLORIDA
09289,,FL,NASSAU O,,,FLORIDA
09291,,FL,OKLOSA O,,,FLORIDA
09299,,FL,PLM BH O,,,FLORIDA
09301,,FL,PASCO O,,,FLORIDA
09303,,FL,PINELS O,,,FLORIDA
09309,,FL,ST JHN O,,,FLORIDA
09311,,FL,ST LCE O,,,FLORIDA
09313,,FL,SNT RS O,,,FLORIDA
09315,,FL,SARSTA O,,,FLORIDA
09323,,FL,TAYLOR O,,,FLORIDA
09327,,FL,VOLSIA O,,,FLORIDA
09329,,FL,WAKULA O,,,FLORIDA
09331,,FL,WALTON O,,,FLORIDA
10001,13001,GA,APPLING,31.739712,-82.290103,GEORGIA
10003,13003,GA,ATKINSON,31.296806,-82.878151,GEORGIA
10005,13005,GA,BACON,31.55021,-82.451433,GEORGIA
10007,13007,GA,BAKER,31.31958,-84.454881,GEORGIA
10009,13009,GA,BALDWIN,33.05949,-83.255457,GEORGIA
10011,13011,GA,BANKS,34.351922,-83.498441,GEORGIA
10013,13013,GA,BARROW,33.992009,-83.712303,GEORGIA
10015,13015,GA,BARTOW,34.240917,-84.838188,GEORGIA
10017,13017,GA,BEN HILL,31.740775,-83.14719,GEORGIA
10019,13019,GA,BERRIEN,31.288652,-83.22787,GEORGIA
10021,13021,GA,BIBB,32.808845,-83.694194,GEORGIA
10023,13023,GA,BLECKLEY,32.435403,-83.331717,GEORGIA
10025,13025,GA,BRANTLEY,31.197334,-81.982978,GEORGIA
10027,13027,GA,BROOKS,30.822934,-83.581905,GEORGIA
10029,13029,GA,BRYAN,32.017969,-81.438543,GEORGIA
10031,13031,GA,BULLOCH,32.391711,-81.744021,GEORGIA
10033,13033,GA,BURKE,33.060181,-82.000164,GEORGIA
10035,13035,GA,BUTTS,33.290355,-83.958221,GEORGIA
10037,13037,GA,CALHOUN,31.521279,-84.62629,GEORGIA
10039,13039,GA,CAMDEN,30.913347,-81.642001,GEORGIA
10043,13043,GA,CANDLER,32.40395,-82.071266,GEORGIA
10045,13045,GA,CARROLL,33.582237,-85.080527,GEORGIA
10047,13047,GA,CATOOSA,34.900218,-85.139386,GEORGIA
10049,13049,GA,CHARLTON,30.779904,-82.139644,GEORGIA
10051,13051,GA,CHATHAM,31.98041,-81.085196,GEORGIA
10053,13053,GA,CHATTAHOOCHEE,32.347445,-84.788021,GEORGIA
10055,13055,GA,CHATTOOGA,34.474178,-85.345289,GEORGIA
10057,13057,GA,CHEROKEE,34.244317,-84.475057,GEORGIA
10059,13059,GA,CLARKE,33.952185,-83.367152,GEORGIA
10061,13061,GA,CLAY,31.619831,-84.992583,GEORGIA
10063,13063,GA,CLAYTON,33.542686,-84.355573,GEORGIA
10065,13065,GA,CLINCH,30.917653,-82.702614,GEORGIA
10067,13067,GA,COBB,33.93994,-84.574166,GEORGIA
10069,13069,GA,COFFEE,31.549245,-82.844938,GEORGIA
10071,13071,GA,COLQUITT,31.189707,-83.769773,GEORGIA
10073,13073,GA,COLUMBIA,33.547631,-82.252296,GEORGIA
10075,13075,GA,COOK,31.152516,-83.429445,GEORGIA
10077,13077,GA,COWETA,33.352897,-84.762138,GEORGIA
10079,13079,GA,CRAWFORD,32.709428,-83.979187,GEORGIA
10081,13081,GA,CRISP,31.915149,-83.753531,GEORGIA
10083,13083,GA,DADE,34.852424,-85.506201,GEORGIA
10085,13085,GA,DAWSON,34.442842,-84.173284,GEORGIA
10087,13087,GA,DECATUR,30.880655,-84.584144,GEORGIA
10089,13089,GA,DEKALB,33.770661,-84.226343,GEORGIA
10091,13091,GA,DODGE,32.164349,-83.167866,GEORGIA
10093,13093,GA,DOOLY,32.151995,-83.807167,GEORGIA
10095,13095,GA,DOUGHERTY,31.532588,-84.20904,GEORGIA
10097,13097,GA,DOUGLAS,33.701242,-84.767314,GEORGIA
10099,13099,GA,EARLY,31.324191,-84.906723,GEORGIA
10101,13101,GA,ECHOLS,30.7085,-82.836132,GEORGIA
10103,13103,GA,EFFINGHAM,32.361711,-81.343337,GEORGIA
10105,13105,GA,ELBERT,34.116455,-82.841834,GEORGIA
10107,13107,GA,EMANUEL,32.5911,-82.299763,GEORGIA
10109,13109,GA,EVANS,32.153083,-81.890153,GEORGIA
10111,13111,GA,FANNIN,34.866543,-84.317331,GEORGIA
10113,13113,GA,FAYETTE,33.412717,-84.493941,GEORGIA
10115,13115,GA,FLOYD,34.263692,-85.213685,GEORGIA
10117,13117,GA,FORSYTH,34.225143,-84.127435,GEORGIA
10119,13119,GA,FRANKLIN,34.375081,-83.228064,GEORGIA
10121,13121,GA,FULTON,33.790034,-84.468182,GEORGIA
10123,13123,GA,GILMER,34.690506,-84.454624,GEORGIA
10125,13125,GA,GLASCOCK,33.227491,-82.606913,GEORGIA
10127,13127,GA,GLYNN,31.21271,-81.49645,GEORGIA
10129,13129,GA,GORDON,34.509667,-84.873862,GEORGIA
10131,13131,GA,GRADY,30.875903,-84.245008,GEORGIA
10133,13133,GA,GREENE,33.57674,-83.166613,GEORGIA
10135,13135,GA,GWINNETT,33.959146,-84.023087,GEORGIA
10137,13137,GA,HABERSHAM,34.634392,-83.525875,GEORGIA
10139,13139,GA,HALL,34.317569,-83.8185,GEORGIA
10141,13141,GA,HANCOCK,33.26922,-83.000465,GEORGIA
10143,13143,GA,HARALSON,33.795165,-85.220063,GEORGIA
10145,13145,GA,HARRIS,32.731549,-84.912432,GEORGIA
10147,13147,GA,HART,34.348733,-82.96329,GEORGIA
10149,13149,GA,HEARD,33.291347,-85.137886,GEORGIA
10151,13151,GA,HENRY,33.452947,-84.154021,GEORGIA
10153,13153,GA,HOUSTON,32.458381,-83.662856,GEORGIA
10155,13155,GA,IRWIN,31.604306,-83.277037,GEORGIA
10157,13157,GA,JACKSON,34.130881,-83.562566,GEORGIA
10159,13159,GA,JASPER,33.318169,-83.690142,GEORGIA
10161,13161,GA,JEFF DAVIS,31.811615,-82.636825,GEORGIA
10163,13163,GA,JEFFERSON,33.058176,-82.420004,GEORGIA
10165,13165,GA,JENKINS,32.794563,-81.971524,GEORGIA
10167,13167,GA,JOHNSON,32.694584,-82.66397,GEORGIA
10169,13169,GA,JONES,33.020226,-83.562339,GEORGIA
10171,13171,GA,LAMAR,33.07446,-84.146721,GEORGIA
10173,13173,GA,LANIER,31.038197,-83.063164,GEORGIA
10175,13175,GA,LAURENS,32.39322,-82.926317,GEORGIA
10177,13177,GA,LEE,31.818419,-84.146681,GEORGIA
10179,13179,GA,LIBERTY,31.807458,-81.457871,GEORGIA
10181,13181,GA,LINCOLN,33.792151,-82.448299,GEORGIA
10183,13183,GA,LONG,31.749563,-81.74287,GEORGIA
10185,13185,GA,LOWNDES,30.833145,-83.268995,GEORGIA
10187,13187,GA,LUMPKIN,34.56814,-83.998925,GEORGIA
10189,13189,GA,MCDUFFIE,33.479623,-82.478733,GEORGIA
10191,13191,GA,MCINTOSH,31.488592,-81.37246,GEORGIA
10193,13193,GA,MACON,32.362686,-84.051231,GEORGIA
10195,13195,GA,MADISON,34.128526,-83.203737,GEORGIA
10197,13197,GA,MARION,32.359532,-84.529567,GEORGIA
10199,13199,GA,MERIWETHER,33.029267,-84.667058,GEORGIA
10201,13201,GA,MILLER,31.162931,-84.730398,GEORGIA
10205,13205,GA,MITCHELL,31.228997,-84.192038,GEORGIA
10207,13207,GA,MONROE,33.017435,-83.922938,GEORGIA
10209,13209,GA,MONTGOMERY,32.172108,-82.533349,GEORGIA
10211,13211,GA,MORGAN,33.593474,-83.491049,GEORGIA
10213,13213,GA,MURRAY,34.797097,-84.73799,GEORGIA
10215,13215,GA,MUSCOGEE,32.510197,-84.874946,GEORGIA
10217,13217,GA,NEWTON,33.544041,-83.855184,GEORGIA
10219,13219,GA,OCONEE,33.834125,-83.437728,GEORGIA
10221,13221,GA,OGLETHORPE,33.866806,-83.074081,GEORGIA
10223,13223,GA,PAULDING,33.921026,-84.867162,GEORGIA
10225,13225,GA,PEACH,32.571324,-83.831978,GEORGIA
10227,13227,GA,PICKENS,34.456804,-84.490333,GEORGIA
10229,13229,GA,PIERCE,31.353988,-82.210427,GEORGIA
10231,13231,GA,PIKE,33.090768,-84.386627,GEORGIA
10233,13233,GA,POLK,33.996015,-85.188338,GEORGIA
10235,13235,GA,PULASKI,32.238803,-83.481845,GEORGIA
10237,13237,GA,PUTNAM,33.32106,-83.37179,GEORGIA
10239,13239,GA,QUITMAN,31.862948,-85.004801,GEORGIA
10241,13241,GA,RABUN,34.883949,-83.404859,GEORGIA
10243,13243,GA,RANDOLPH,31.762651,-84.752311,GEORGIA
10245,13245,GA,RICHMOND,33.361487,-82.074998,GEORGIA
10247,13247,GA,ROCKDALE,33.652081,-84.02637,GEORGIA
10249,13249,GA,SCHLEY,32.263444,-84.322708,GEORGIA
10251,13251,GA,SCREVEN,32.744751,-81.617585,GEORGIA
10253,13253,GA,SEMINOLE,30.933894,-84.867592,GEORGIA
10255,13255,GA,SPALDING,33.262389,-84.286067,GEORGIA
10257,13257,GA,STEPHENS,34.552914,-83.290216,GEORGIA
10259,13259,GA,STEWART,32.073225,-84.834912,GEORGIA
10261,13261,GA,SUMTER,32.042197,-84.204257,GEORGIA
10263,13263,GA,TALBOT,32.704603,-84.530029,GEORGIA
10265,13265,GA,TALIAFERRO,33.559319,-82.875272,GEORGIA
10267,13267,GA,TATTNALL,32.043768,-82.059208,GEORGIA
10269,13269,GA,TAYLOR,32.554667,-84.251426,GEORGIA
10271,13271,GA,TELFAIR,31.913639,-82.931062,GEORGIA
10273,13273,GA,TERRELL,31.777191,-84.439446,GEORGIA
10275,13275,GA,THOMAS,30.86462,-83.919812,GEORGIA
10277,13277,GA,TIFT,31.457003,-83.525931,GEORGIA
10279,13279,GA,TOOMBS,32.117812,-82.330626,GEORGIA
10281,13281,GA,TOWNS,34.902529,-83.732264,GEORGIA
10283,13283,GA,TREUTLEN,32.409586,-82.570882,GEORGIA
10285,13285,GA,TROUP,33.034482,-85.02836,GEORGIA
10287,13287,GA,TURNER,31.7248,-83.620319,GEORGIA
10289,13289,GA,TWIGGS,32.665847,-83.425879,GEORGIA
10291,13291,GA,UNION,34.833333,-83.989257,GEORGIA
10293,13293,GA,UPSON,32.881837,-84.292283,GEORGIA
10295,13295,GA,WALKER,34.735802,-85.305456,GEORGIA
10297,13297,GA,WALTON,33.783887,-83.731829,GEORGIA
10299,13299,GA,WARE,31.050881,-82.421507,GEORGIA
10301,13301,GA,WARREN,33.419169,-82.688012,GEORGIA
10303,13303,GA,WASHINGTON,32.971843,-82.798112,GEORGIA
10305,13305,GA,WAYNE,31.547845,-81.912376,GEORGIA
10307,13307,GA,WEBSTER,32.046691,-84.553828,GEORGIA
10309,13309,GA,WHEELER,32.105258,-82.733849,GEORGIA
10311,13311,GA,WHITE,34.643776,-83.743417,GEORGIA
10313,13313,GA,WHITFIELD,34.801726,-84.968541,GEORGIA
10315,13315,GA,WILCOX,31.962717,-83.438262,GEORGIA
10317,13317,GA,WILKES,33.779031,-82.747921,GEORGIA
10319,13319,GA,WILKINSON,32.804266,-83.175512,GEORGIA
10321,13321,GA,WORTH,31.551773,-83.84996,GEORGIA
10329,,GA,BRYAN O,,,GEORGIA
10339,,GA,CAMDEN O,,,GEORGIA
10351,,GA,CHATHM O,,,GEORGIA
10427,,GA,GLYNN O,,,GEORGIA
10479,,GA,LIBRTY O,,,GEORGIA
10491,,GA,MCINTH O,,,GEORGIA
11001,16001,ID,ADA,43.451477,-116.244376,IDAHO
11003,16003,ID,ADAMS,44.877004,-116.461624,IDAHO
11005,16005,ID,BANNOCK,42.692921,-112.228982,IDAHO
11007,16007,ID,BEAR LAKE,42.285892,-111.327517,IDAHO
11009,16009,ID,BENEWAH,47.218451,-116.633541,IDAHO
11011,16011,ID,BINGHAM,43.216357,-112.399206,IDAHO
11013,16013,ID,BLAINE,43.394192,-113.955371,IDAHO
11015,16015,ID,BOISE,43.987275,-115.71511,IDAHO
11017,16017,ID,BONNER,48.324628,-116.627452,IDAHO
11019,16019,ID,BONNEVILLE,43.395171,-111.621878,IDAHO
11021,16021,ID,BOUNDARY,48.773133,-116.524673,IDAHO
11023,16023,ID,BUTTE,43.685101,-113.177631,IDAHO
11025,16025,ID,CAMAS,43.502733,-114.772066,IDAHO
11027,16027,ID,CANYON,43.623051,-116.708527,IDAHO
11029,16029,ID,CARIBOU,42.786072,-111.544273,IDAHO
11031,16031,ID,CASSIA,42.282313,-113.626328,IDAHO
11033,16033,ID,CLARK,44.290218,-112.354613,IDAHO
11035,16035,ID,CLEARWATER,46.67257,-115.6535,IDAHO
11037,16037,ID,CUSTER,44.273351,-114.252267,IDAHO
11039,16039,ID,ELMORE,43.394698,-115.471205,IDAHO
11041,16041,ID,FRANKLIN,42.173609,-111.822965,IDAHO
11043,16043,ID,FREMONT,44.218091,-111.484429,IDAHO
11045,16045,ID,GEM,44.061473,-116.398784,IDAHO
11047,16047,ID,GOODING,42.973185,-114.82142,IDAHO
11049,16049,ID,IDAHO,45.849644,-115.467337,IDAHO
11051,16051,ID,JEFFERSON,43.796965,-112.318588,IDAHO
11053,16053,ID,JEROME,42.691395,-114.262086,IDAHO
11055,16055,ID,KOOTENAI,47.677113,-116.694918,IDAHO
11057,16057,ID,LATAH,46.81892,-116.730974,IDAHO
11059,16059,ID,LEMHI,44.928506,-113.887042,IDAHO
11061,16061,ID,LEWIS,46.236328,-116.42376,IDAHO
11063,16063,ID,LINCOLN,42.986181,-114.153899,IDAHO
11065,16065,ID,MADISON,43.788614,-111.656993,IDAHO
11067,16067,ID,MINIDOKA,42.857211,-113.63984,IDAHO
11069,16069,ID,NEZ PERCE,46.333791,-116.760909,IDAHO
11071,16071,ID,ONEIDA,42.183895,-112.520449,IDAHO
11073,16073,ID,OWYHEE,42.572851,-116.18969,IDAHO
11075,16075,ID,PAYETTE,44.00243,-116.750238,IDAHO
11077,16077,ID,POWER,42.694126,-112.844407,IDAHO
11079,16079,ID,SHOSHONE,47.347694,-115.885092,IDAHO
11081,16081,ID,TETON,43.760994,-111.211765,IDAHO
11083,16083,ID,TWIN FALLS,42.352309,-114.665639,IDAHO
11085,16085,ID,VALLEY,44.85596,-115.618061,IDAHO
11087,16087,ID,WASHINGTON,44.448223,-116.797792,IDAHO
11089,,ID,YLSTN NP,,,IDAHO
12001,17001,IL,ADAMS,39.986052,-91.194961,ILLINOIS
12003,17003,IL,ALEXANDER,37.183658,-89.349516,ILLINOIS
12005,17005,IL,BOND,38.885924,-89.436592,ILLINOIS
12007,17007,IL,BOONE,42.318983,-88.824295,ILLINOIS
12009,17009,IL,BROWN,39.962069,-90.750309,ILLINOIS
12011,17011,IL,BUREAU,41.401304,-89.528377,ILLINOIS
12013,17013,IL,CALHOUN,39.164262,-90.666295,ILLINOIS
12015,17015,IL,CARROLL,42.0709,-89.924189,ILLINOIS
12017,17017,IL,CASS,39.969202,-90.245704,ILLINOIS
12019,17019,IL,CHAMPAIGN,40.13898,-88.196996,ILLINOIS
12021,17021,IL,CHRISTIAN,39.545524,-89.279593,ILLINOIS
12023,17023,IL,CLARK,39.332364,-87.791687,ILLINOIS
12025,17025,IL,CLAY,38.746832,-88.482344,ILLINOIS
12027,17027,IL,CLINTON,38.606295,-89.426228,ILLINOIS
12029,17029,IL,COLES,39.51368,-88.220782,ILLINOIS
12031,17031,IL,COOK,41.894294,-87.645455,ILLINOIS
12033,17033,IL,CRAWFORD,39.002769,-87.760621,ILLINOIS
12035,17035,IL,CUMBERLAND,39.273121,-88.240619,ILLINOIS
12037,17037,IL,DEKALB,41.894612,-88.768991,ILLINOIS
12039,17039,IL,DE WITT,40.181499,-88.901853,ILLINOIS
12041,17041,IL,DOUGLAS,39.766078,-88.222866,ILLINOIS
12043,17043,IL,DUPAGE,41.852058,-88.086038,ILLINOIS
12045,17045,IL,EDGAR,39.679037,-87.74711,ILLINOIS
12047,17047,IL,EDWARDS,38.417095,-88.047941,ILLINOIS
12049,17049,IL,EFFINGHAM,39.047945,-88.592849,ILLINOIS
12051,17051,IL,FAYETTE,39.001125,-89.017923,ILLINOIS
12053,17053,IL,FORD,40.596539,-88.224588,ILLINOIS
12055,17055,IL,FRANKLIN,37.991848,-88.926246,ILLINOIS
12057,17057,IL,FULTON,40.46524,-90.202269,ILLINOIS
12059,17059,IL,GALLATIN,37.768677,-88.227964,ILLINOIS
12061,17061,IL,GREENE,39.355444,-90.387757,ILLINOIS
12063,17063,IL,GRUNDY,41.29241,-88.401054,ILLINOIS
12065,17065,IL,HAMILTON,38.085226,-88.539005,ILLINOIS
12067,17067,IL,HANCOCK,40.405792,-91.167987,ILLINOIS
12069,17069,IL,HARDIN,37.517852,-88.266148,ILLINOIS
12071,17071,IL,HENDERSON,40.814471,-90.941246,ILLINOIS
12073,17073,IL,HENRY,41.350021,-90.130838,ILLINOIS
12075,17075,IL,IROQUOIS,40.748867,-87.833601,ILLINOIS
12077,17077,IL,JACKSON,37.786096,-89.381212,ILLINOIS
12079,17079,IL,JASPER,39.004874,-88.150763,ILLINOIS
12081,17081,IL,JEFFERSON,38.30078,-88.92421,ILLINOIS
12083,17083,IL,JERSEY,39.080192,-90.361365,ILLINOIS
12085,17085,IL,JO DAVIESS,42.362391,-90.21147,ILLINOIS
12087,17087,IL,JOHNSON,37.460709,-88.882131,ILLINOIS
12089,17089,IL,KANE,41.939594,-88.42804,ILLINOIS
12091,17091,IL,KANKAKEE,41.13951,-87.861117,ILLINOIS
12093,17093,IL,KENDALL,41.58814,-88.430626,ILLINOIS
12095,17095,IL,KNOX,40.930941,-90.213761,ILLINOIS
12097,17097,IL,LAKE,42.326441,-87.435976,ILLINOIS
12099,17099,IL,LASALLE,41.343341,-88.885931,ILLINOIS
12101,17101,IL,LAWRENCE,38.718954,-87.730221,ILLINOIS
12103,17103,IL,LEE,41.747442,-89.299351,ILLINOIS
12105,17105,IL,LIVINGSTON,40.894376,-88.552852,ILLINOIS
12107,17107,IL,LOGAN,40.129122,-89.365307,ILLINOIS
12109,17109,IL,MCDONOUGH,40.455808,-90.678954,ILLINOIS
12111,17111,IL,MCHENRY,42.324298,-88.452245,ILLINOIS
12113,17113,IL,MCLEAN,40.494559,-88.844539,ILLINOIS
12115,17115,IL,MACON,39.860237,-88.961529,ILLINOIS
12117,17117,IL,MACOUPIN,39.2659,-89.926344,ILLINOIS
12119,17119,IL,MADISON,38.827082,-89.900195,ILLINOIS
12121,17121,IL,MARION,38.648106,-88.920488,ILLINOIS
12123,17123,IL,MARSHALL,41.031119,-89.342371,ILLINOIS
12125,17125,IL,MASON,40.236993,-89.913575,ILLINOIS
12127,17127,IL,MASSAC,37.216119,-88.705658,ILLINOIS
12129,17129,IL,MENARD,40.022569,-89.794133,ILLINOIS
12131,17131,IL,MERCER,41.204791,-90.741433,ILLINOIS
12133,17133,IL,MONROE,38.277983,-90.179078,ILLINOIS
12135,17135,IL,MONTGOMERY,39.228093,-89.478004,ILLINOIS
12137,17137,IL,MORGAN,39.7183,-90.202543,ILLINOIS
12139,17139,IL,MOULTRIE,39.636896,-88.625726,ILLINOIS
12141,17141,IL,OGLE,42.041884,-89.320176,ILLINOIS
12143,17143,IL,PEORIA,40.785995,-89.767106,ILLINOIS
12145,17145,IL,PERRY,38.084381,-89.368525,ILLINOIS
12147,17147,IL,PIATT,40.009056,-88.592328,ILLINOIS
12149,17149,IL,PIKE,39.625106,-90.889034,ILLINOIS
12151,17151,IL,POPE,37.417169,-88.542374,ILLINOIS
12153,17153,IL,PULASKI,37.215615,-89.127755,ILLINOIS
12155,17155,IL,PUTNAM,41.198961,-89.298347,ILLINOIS
12157,17157,IL,RANDOLPH,38.056515,-89.82121,ILLINOIS
12159,17159,IL,RICHLAND,38.711552,-88.085698,ILLINOIS
12161,17161,IL,ROCK ISLAND,41.468404,-90.572203,ILLINOIS
12163,17163,IL,ST. CLAIR,38.470198,-89.928546,ILLINOIS
12165,17165,IL,SALINE,37.751508,-88.545024,ILLINOIS
12167,17167,IL,SANGAMON,39.757258,-89.662032,ILLINOIS
12169,17169,IL,SCHUYLER,40.156905,-90.613464,ILLINOIS
12171,17171,IL,SCOTT,39.637002,-90.477771,ILLINOIS
12173,17173,IL,SHELBY,39.384926,-88.798862,ILLINOIS
12175,17175,IL,STARK,41.096908,-89.797411,ILLINOIS
12177,17177,IL,STEPHENSON,42.349726,-89.665994,ILLINOIS
12179,17179,IL,TAZEWELL,40.508074,-89.51626,ILLINOIS
12181,17181,IL,UNION,37.485644,-89.244638,ILLINOIS
12183,17183,IL,VERMILION,40.186754,-87.726778,ILLINOIS
12185,17185,IL,WABASH,38.445821,-87.839167,ILLINOIS
12187,17187,IL,WARREN,40.850441,-90.620223,ILLINOIS
12189,17189,IL,WASHINGTON,38.35314,-89.417187,ILLINOIS
12191,17191,IL,WAYNE,38.431857,-88.43243,ILLINOIS
12193,17193,IL,WHITE,38.087372,-88.178585,ILLINOIS
12195,17195,IL,WHITESIDE,41.750571,-89.910957,ILLINOIS
12197,17197,IL,WILL,41.448474,-87.978456,ILLINOIS
12199,17199,IL,WILLIAMSON,37.730353,-88.930018,ILLINOIS
12201,17201,IL,WINNEBAGO,42.337396,-89.161205,ILLINOIS
12203,17203,IL,WOODFORD,40.789789,-89.210607,ILLINOIS
12512,,IL,LK MICH,,,ILLINOIS
13001,18001,IN,ADAMS,40.745733,-84.93613,INDIANA
13003,18003,IN,ALLEN,41.091855,-85.07223,INDIANA
13005,18005,IN,BARTHOLOMEW,39.205843,-85.897999,INDIANA
13007,18007,IN,BENTON,40.600983,-87.31479,INDIANA
13009,18009,IN,BLACKFORD,40.472672,-85.32373,INDIANA
13011,18011,IN,BOONE,40.050892,-86.469014,INDIANA
13013,18013,IN,BROWN,39.192864,-86.239728,INDIANA
13015,18015,IN,CARROLL,40.58498,-86.565141,INDIANA
13017,18017,IN,CASS,40.753799,-86.355168,INDIANA
13019,18019,IN,CLARK,38.476217,-85.711122,INDIANA
13021,18021,IN,CLAY,39.393951,-87.115837,INDIANA
13023,18023,IN,CLINTON,40.305944,-86.477567,INDIANA
13025,18025,IN,CRAWFORD,38.289433,-86.440871,INDIANA
13027,18027,IN,DAVIESS,38.696089,-87.076944,INDIANA
13029,18029,IN,DEARBORN,39.14832,-84.973498,INDIANA
13031,18031,IN,DECATUR,39.30598,-85.499831,INDIANA
13033,18033,IN,DEKALB,41.401189,-85.000185,INDIANA
13035,18035,IN,DELAWARE,40.227543,-85.399262,INDIANA
13037,18037,IN,DUBOIS,38.373344,-86.873385,INDIANA
13039,18039,IN,ELKHART,41.600693,-85.863986,INDIANA
13041,18041,IN,FAYETTE,39.639655,-85.185031,INDIANA
13043,18043,IN,FLOYD,38.317936,-85.911474,INDIANA
13045,18045,IN,FOUNTAIN,40.121237,-87.234872,INDIANA
13047,18047,IN,FRANKLIN,39.409762,-85.066964,INDIANA
13049,18049,IN,FULTON,41.050384,-86.265006,INDIANA
13051,18051,IN,GIBSON,38.317398,-87.580523,INDIANA
13053,18053,IN,GRANT,40.515758,-85.654946,INDIANA
13055,18055,IN,GREENE,39.047147,-87.004771,INDIANA
13057,18057,IN,HAMILTON,40.05365,-86.021726,INDIANA
13059,18059,IN,HANCOCK,39.82253,-85.773162,INDIANA
13061,18061,IN,HARRISON,38.18644,-86.103681,INDIANA
13063,18063,IN,HENDRICKS,39.768963,-86.509908,INDIANA
13065,18065,IN,HENRY,39.929591,-85.397363,INDIANA
13067,18067,IN,HOWARD,40.483537,-86.114118,INDIANA
13069,18069,IN,HUNTINGTON,40.826394,-85.478597,INDIANA
13071,18071,IN,JACKSON,38.911957,-86.042516,INDIANA
13073,18073,IN,JASPER,41.017688,-87.118814,INDIANA
13075,18075,IN,JAY,40.434972,-85.00338,INDIANA
13077,18077,IN,JEFFERSON,38.783604,-85.44009,INDIANA
13079,18079,IN,JENNINGS,38.996229,-85.628103,INDIANA
13081,18081,IN,JOHNSON,39.495986,-86.0946,INDIANA
13083,18083,IN,KNOX,38.688391,-87.420354,INDIANA
13085,18085,IN,KOSCIUSKO,41.244293,-85.861575,INDIANA
13087,18087,IN,LAGRANGE,41.642468,-85.426302,INDIANA
13089,18089,IN,LAKE,41.472247,-87.374337,INDIANA
13091,18091,IN,LAPORTE,41.549013,-86.744739,INDIANA
13093,18093,IN,LAWRENCE,38.839815,-86.48782,INDIANA
13095,18095,IN,MADISON,40.166203,-85.722454,INDIANA
13097,18097,IN,MARION,39.782976,-86.135794,INDIANA
13099,18099,IN,MARSHALL,41.325003,-86.269036,INDIANA
13101,18101,IN,MARTIN,38.705322,-86.801847,INDIANA
13103,18103,IN,MIAMI,40.772881,-86.044258,INDIANA
13105,18105,IN,MONROE,39.160729,-86.52331,INDIANA
13107,18107,IN,MONTGOMERY,40.040296,-86.892715,INDIANA
13109,18109,IN,MORGAN,39.482646,-86.447457,INDIANA
13111,18111,IN,NEWTON,40.962399,-87.402172,INDIANA
13113,18113,IN,NOBLE,41.40468,-85.417271,INDIANA
13115,18115,IN,OHIO,38.940527,-84.964299,INDIANA
13117,18117,IN,ORANGE,38.547381,-86.489257,INDIANA
13119,18119,IN,OWEN,39.317339,-86.838845,INDIANA
13121,18121,IN,PARKE,39.77425,-87.19695,INDIANA
13123,18123,IN,PERRY,38.081436,-86.62654,INDIANA
13125,18125,IN,PIKE,38.397898,-87.232532,INDIANA
13127,18127,IN,PORTER,41.509915,-87.071313,INDIANA
13129,18129,IN,POSEY,38.027614,-87.868653,INDIANA
13131,18131,IN,PULASKI,41.045272,-86.692538,INDIANA
13133,18133,IN,PUTNAM,39.665548,-86.853373,INDIANA
13135,18135,IN,RANDOLPH,40.164079,-85.00579,INDIANA
13137,18137,IN,RIPLEY,39.100226,-85.260494,INDIANA
13139,18139,IN,RUSH,39.622357,-85.466403,INDIANA
13141,18141,IN,ST. JOSEPH,41.617699,-86.288159,INDIANA
13143,18143,IN,SCOTT,38.679431,-85.751898,INDIANA
13145,18145,IN,SHELBY,39.524135,-85.792174,INDIANA
13147,18147,IN,SPENCER,38.009697,-87.010375,INDIANA
13149,18149,IN,STARKE,41.284478,-86.644636,INDIANA
13151,18151,IN,STEUBEN,41.643467,-85.002405,INDIANA
13153,18153,IN,SULLIVAN,39.089225,-87.415843,INDIANA
13155,18155,IN,SWITZERLAND,38.825854,-85.029681,INDIANA
13157,18157,IN,TIPPECANOE,40.389133,-86.893554,INDIANA
13159,18159,IN,TIPTON,40.310229,-86.056207,INDIANA
13161,18161,IN,UNION,39.623111,-84.925152,INDIANA
13163,18163,IN,VANDERBURGH,38.02007,-87.586166,INDIANA
13165,18165,IN,VERMILLION,39.854045,-87.462071,INDIANA
13167,18167,IN,VIGO,39.429143,-87.390375,INDIANA
13169,18169,IN,WABASH,40.843747,-85.795192,INDIANA
13171,18171,IN,WARREN,40.352658,-87.375847,INDIANA
13173,18173,IN,WARRICK,38.097728,-87.272049,INDIANA
13175,18175,IN,WASHINGTON,38.600613,-86.104751,INDIANA
13177,18177,IN,WAYNE,39.863091,-85.006735,INDIANA
13179,18179,IN,WELLS,40.735273,-85.212974,INDIANA
13181,18181,IN,WHITE,40.75095,-86.864293,INDIANA
13183,18183,IN,WHITLEY,41.136426,-85.501892,INDIANA
13513,,IN,LK MICH,,,INDIANA
14001,19001,IA,ADAIR,41.328528,-94.478164,IOWA
14003,19003,IA,ADAMS,41.021656,-94.696906,IOWA
14005,19005,IA,ALLAMAKEE,43.274964,-91.382751,IOWA
